CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Recommended_Action
CUST_12700,8,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12701,80,53.0,797.71,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12702,20,12.0,219.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12703,71,21.0,283.55,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12704,7,88.0,2340.84,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12705,15,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12707,292,33.0,603.42,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12708,30,157.0,2712.91,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12709,15,207.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12710,97,77.0,1149.02,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12712,29,133.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12713,1,38.0,848.55,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12714,9,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12715,106,20.0,343.36,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12716,4,69.0,1053.49,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12717,151,55.0,1030.98,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12718,71,19.0,238.25,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12719,5,39.0,644.95,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12720,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12721,32,161.0,2656.13,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12722,85,53.0,997.63,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12723,4,69.0,725.07,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12724,5,53.0,1031.41,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12725,328,24.0,427.8,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12726,28,124.0,2609.1,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12727,11,139.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12728,71,46.0,836.33,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12729,114,26.0,453.01,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12731,24,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12732,180,12.0,236.26000000000002,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12733,234,22.0,383.95,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12734,328,4.0,110.39999999999999,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12735,315,43.0,779.5699999999999,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12736,328,4.0,234.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12738,328,11.0,155.35,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12739,78,38.0,1013.04,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12740,64,27.0,427.6,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12743,134,131.0,540.13,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12744,52,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12747,2,103.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12748,1,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12749,4,199.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12750,129,15.0,275.88,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12752,81,53.0,3691.7699999999995,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12753,23,197.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12754,236,63.0,3010.74,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12755,281,4.0,3691.7699999999995,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12756,87,4.0,112.07999999999998,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12757,16,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12758,117,97.0,2791.59,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12759,52,95.0,1531.44,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12762,8,69.0,1898.52,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12763,138,18.0,494.08,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12764,317,45.0,1693.88,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12766,4,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12769,239,32.0,1143.6,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12770,211,12.0,1351.45,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12772,60,55.0,892.47,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12775,17,66.0,1386.04,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12778,20,50.0,822.23,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12779,38,149.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12781,64,25.0,826.74,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12782,5,103.0,2330.92,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12783,2,84.0,2225.91,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12784,9,57.0,532.8199999999999,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12785,328,14.0,311.95,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12787,10,20.0,463.66,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12789,65,4.0,91.85,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12790,192,21.0,324.92,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12791,328,2.0,192.60000000000002,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12792,257,25.0,400.53999999999996,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12793,328,24.0,545.48,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12794,53,45.0,860.41,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12795,19,14.0,430.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12797,328,13.0,254.03,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12798,10,8.0,3691.7699999999995,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12802,187,25.0,427.58,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12808,37,28.0,483.65000000000003,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12809,178,25.0,489.31,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12811,261,31.0,514.85,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12812,45,15.0,229.64000000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12814,102,2.0,125.92,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12815,148,47.0,1063.46,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12816,96,29.0,572.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12817,281,4.0,166.04,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12818,262,14.0,1542.08,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12820,3,59.0,942.34,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12821,214,6.0,92.72,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12822,71,46.0,948.88,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12823,75,5.0,1759.5,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12824,60,25.0,397.12,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12826,3,91.0,1474.72,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12827,6,25.0,430.15000000000003,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12828,3,56.0,1018.71,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12829,328,11.0,293.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12830,38,38.0,3691.7699999999995,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12831,262,9.0,215.05,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12832,32,27.0,383.03,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12833,145,24.0,417.38,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12834,283,18.0,312.38,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12836,59,174.0,2610.36,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12837,173,12.0,134.1,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12838,34,120.0,671.95,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12839,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12840,144,113.0,2726.77,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12841,5,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12842,70,34.0,1118.99,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12843,66,103.0,1702.26,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12844,29,52.0,325.96000000000004,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12845,267,27.0,354.09,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12847,22,84.0,843.64,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12849,31,48.0,1010.29,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12851,97,47.0,131.81,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12852,295,17.0,311.55,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12853,135,78.0,1957.1000000000001,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12854,79,109.0,1316.25,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12855,328,3.0,38.1,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12856,8,219.5,2170.78,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12857,211,46.0,1106.4,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12863,52,5.0,521.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12864,138,3.0,147.12,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12865,26,95.0,1568.23,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12866,283,26.0,559.12,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12867,26,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_12868,186,107.0,1607.0600000000002,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12871,84,11.0,380.64,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12872,327,66.0,599.97,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12873,282,4.0,374.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_12875,143,2.0,343.2300000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_12876,58,85.0,2218.02,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_12877,4,154.0,1535.77,3,Loyal Customers,"Upsell and cross-sell, build community programs."
